pickup_datetime,pickup_latitude,pickup_longitude,uber_base,trip_distance,fare_amount,driver_rating,vehicle_type,ride_status,payment_method,hour,day,month
2014-04-15 17:06:00,40.7608,-73.9672,B02682,5.726703236628495,143.1675809157124,3.9510897083530128,Mini,Completed,Card,17,Tuesday,April
2014-04-11 16:24:00,40.7686,-73.8627,B02598,17.83277859374444,445.819464843611,4.052854388887104,SUV,Completed,Card,16,Friday,April
2014-04-08 16:32:00,40.7505,-73.9912,B02598,4.417542441362396,110.43856103405987,4.424270565761797,SUV,Completed,Card,16,Tuesday,April
2014-04-18 17:18:00,40.7132,-74.0093,B02682,16.526712213933173,413.16780534832935,3.631320881510031,Mini,Completed,Card,17,Friday,April
2014-04-25 17:10:00,40.7765,-73.96,B02598,14.119497910116966,352.98744775292414,4.557383966250479,Mini,Completed,Card,17,Friday,April
2014-04-11 06:38:00,40.7817,-73.9559,B02682,15.767142080274994,394.1785520068749,4.151011962275768,SUV,Completed,UPI,6,Friday,April
2014-04-25 18:19:00,40.7567,-73.9825,B02598,2.294393784697698,57.35984461744245,4.683089453768395,Mini,Completed,Card,18,Friday,April
2014-04-03 08:43:00,40.7247,-73.9838,B02617,6.684385165988166,167.10962914970415,3.588750958295571,SUV,Cancelled,UPI,8,Thursday,April
2014-04-15 23:31:00,40.734,-74.0002,B02682,1.5371081511309592,38.42770377827398,4.266999728003894,SUV,Completed,Cash,23,Tuesday,April
2014-04-30 20:41:00,40.7742,-73.9631,B02682,6.969437133820243,174.23592834550607,4.107223261301997,Sedan,Completed,Card,20,Wednesday,April
2014-04-25 16:31:00,40.7496,-73.9917,B02617,13.227872544915275,330.6968136228819,4.04323258866833,SUV,Completed,Card,16,Friday,April
2014-04-11 01:56:00,40.7356,-74.0084,B02682,3.311849415354207,82.79623538385518,4.5456301450675936,Sedan,Completed,UPI,1,Friday,April
2014-04-30 22:03:00,40.7387,-73.9887,B02617,15.529098477361844,388.2274619340461,3.804147387731217,Sedan,Completed,Card,22,Wednesday,April
2014-04-17 19:10:00,40.7605,-73.9817,B02598,15.942192066242214,398.55480165605536,3.757235611926582,SUV,Completed,Cash,19,Thursday,April
2014-04-08 19:27:00,40.7164,-74.0025,B02617,19.168331413315144,479.2082853328786,4.664920048720861,Sedan,Completed,Card,19,Tuesday,April
2014-04-17 17:31:00,40.6884,-73.6318,B02512,18.24209669657229,456.0524174143072,4.55615048230047,Sedan,Completed,UPI,17,Thursday,April
2014-04-09 00:00:00,40.7619,-73.9838,B02617,7.288259644467873,182.20649111169683,4.634717499408227,Mini,Completed,Card,0,Wednesday,April
2014-04-02 17:54:00,40.7268,-74.0074,B02682,17.39230746971913,434.8076867429783,4.700259251945605,SUV,Completed,Card,17,Wednesday,April
2014-04-02 06:45:00,40.7879,-73.9711,B02598,15.460460324777896,386.51150811944734,4.833778205147093,Sedan,Completed,Cash,6,Wednesday,April
2014-04-17 07:29:00,40.7479,-73.9912,B02682,9.238918914746527,230.9729728686632,4.496398834763638,Sedan,Completed,Cash,7,Thursday,April
2014-04-13 14:33:00,40.6418,-73.7888,B02617,5.381162288182831,134.5290572045708,4.745786511439357,Mini,Cancelled,Cash,14,Sunday,April
2014-04-29 20:23:00,40.7615,-73.9733,B02598,14.208669911615416,355.2167477903854,4.579812085010399,Mini,Completed,Cash,20,Tuesday,April
2014-04-05 06:06:00,40.733,-74.0065,B02682,17.91741684219055,447.93542105476376,3.898369036543312,SUV,Completed,Card,6,Saturday,April
2014-04-17 19:09:00,40.7363,-73.9909,B02598,4.083011854261303,102.07529635653256,4.822654252638367,Sedan,Completed,Cash,19,Thursday,April
2014-04-26 23:00:00,40.7328,-73.9975,B02682,1.9339053406544235,48.34763351636059,3.6971803802624095,SUV,Completed,UPI,23,Saturday,April
2014-04-15 21:00:00,40.7629,-73.9855,B02617,10.069195118745672,251.72987796864183,3.811320230441642,Mini,Completed,UPI,21,Tuesday,April
2014-04-02 18:41:00,40.7226,-74.0041,B02617,13.86077264242934,346.5193160607335,4.962894557119364,Mini,Completed,Cash,18,Wednesday,April
2014-04-12 16:24:00,40.7072,-74.0095,B02682,3.205623617114296,80.14059042785739,4.321359764336643,Sedan,Completed,Card,16,Saturday,April
2014-04-30 11:01:00,40.694,-74.1028,B02512,6.567002904778152,164.1750726194538,4.545857838655226,Sedan,Completed,Cash,11,Wednesday,April
2014-04-05 01:33:00,40.7558,-73.9917,B02682,13.399186040257426,334.97965100643563,4.333274398800835,SUV,Completed,Card,1,Saturday,April
2014-04-17 21:00:00,40.766,-73.9871,B02598,8.427206671781704,210.6801667945426,4.742352224587874,SUV,Completed,Cash,21,Thursday,April
2014-04-11 20:31:00,40.7529,-73.9818,B02512,7.385737638295488,184.6434409573872,4.764141919479735,Mini,Completed,Cash,20,Friday,April
2014-04-24 21:36:00,40.7706,-73.9627,B02617,18.179296376222936,454.48240940557343,4.296833849523523,Sedan,Completed,Card,21,Thursday,April
2014-04-26 18:05:00,40.7533,-74.0266,B02617,9.90024780794408,247.506195198602,4.639073521388637,Sedan,Completed,UPI,18,Saturday,April
2014-04-08 17:00:00,40.7095,-74.0063,B02617,17.654696565381485,441.3674141345371,3.981881709288652,SUV,Completed,Cash,17,Tuesday,April
2014-04-26 00:30:00,40.7972,-74.4789,B02682,9.86195400357104,246.548850089276,3.547813936008428,Sedan,Completed,UPI,0,Saturday,April
2014-04-03 08:03:00,40.7289,-73.979,B02598,9.399138473674387,234.97846184185968,3.687760086463295,SUV,Completed,Card,8,Thursday,April
2014-04-30 10:40:00,40.7341,-74.0095,B02598,16.651726579685256,416.2931644921314,4.363004657889303,Mini,Completed,Card,10,Wednesday,April
2014-04-30 06:08:00,40.785,-73.9787,B02512,5.862507082513736,146.5626770628434,3.5518066660656262,Mini,Completed,Cash,6,Wednesday,April
2014-04-01 15:31:00,40.7472,-73.9931,B02598,16.924058695461827,423.10146738654566,4.993880613504338,SUV,Cancelled,Cash,15,Tuesday,April
2014-04-18 13:56:00,40.7453,-73.9908,B02682,16.528720479967962,413.2180119991991,4.719844992986378,SUV,Completed,UPI,13,Friday,April
2014-04-27 08:01:00,40.7367,-73.9729,B02682,19.0081793328582,475.204483321455,4.785536826068869,Mini,Completed,Cash,8,Sunday,April
2014-04-01 13:19:00,40.7142,-74.0145,B02617,14.475123865336776,361.8780966334194,4.188896741513675,Sedan,Completed,Cash,13,Tuesday,April
2014-04-25 23:37:00,40.7212,-73.9877,B02682,11.558581493302029,288.9645373325507,3.687758584433736,SUV,Completed,Cash,23,Friday,April
2014-04-22 18:02:00,40.7276,-74.0072,B02682,7.562505236230872,189.0626309057718,3.751451075417493,SUV,Completed,Card,18,Tuesday,April
2014-04-08 16:31:00,40.7517,-73.9754,B02682,18.573886096306342,464.34715240765854,4.962190485177007,Sedan,Completed,Card,16,Tuesday,April
2014-04-26 14:35:00,40.7264,-73.9489,B02682,2.7789196275547714,69.47299068886929,3.9798097435672175,Mini,Completed,UPI,14,Saturday,April
2014-04-26 04:33:00,40.7877,-73.9769,B02598,2.988545203502692,74.71363008756728,4.615224219206134,SUV,Completed,UPI,4,Saturday,April
2014-04-24 08:14:00,40.7255,-73.995,B02598,10.343712661643124,258.59281654107804,4.859870467404718,SUV,Completed,Cash,8,Thursday,April
2014-04-01 07:04:00,40.7197,-73.9998,B02682,3.03238651445797,75.80966286144924,4.555448814688408,Sedan,Completed,UPI,7,Tuesday,April
2014-04-25 07:43:00,40.7791,-73.9828,B02617,3.3581335562514614,83.95333890628653,4.804761803711893,Mini,Completed,Cash,7,Friday,April
2014-04-22 20:57:00,40.7476,-74.0365,B02617,15.107716366165302,377.69290915413256,4.539745155791081,SUV,Completed,UPI,20,Tuesday,April
2014-04-23 15:53:00,40.6461,-73.7769,B02682,18.008629057073534,450.2157264268384,3.612096628713044,Sedan,Completed,Cash,15,Wednesday,April
2014-04-11 06:16:00,40.7179,-73.9904,B02682,15.794855317825986,394.87138294564966,4.556091258967468,Sedan,Completed,Card,6,Friday,April
2014-04-17 19:24:00,40.726,-73.9891,B02598,15.19723987170354,379.9309967925885,4.223968422742811,SUV,Completed,Cash,19,Thursday,April
2014-04-25 22:55:00,40.7628,-73.9758,B02682,7.556760408084447,188.9190102021112,4.6008729024711625,Sedan,Completed,UPI,22,Friday,April
2014-04-08 15:40:00,40.7195,-73.9978,B02617,5.129984542979404,128.2496135744851,3.7539861216110153,SUV,Completed,Cash,15,Tuesday,April
2014-04-10 18:50:00,40.754,-73.9742,B02512,19.82873246331097,495.7183115827743,4.168434997899305,Sedan,Completed,Card,18,Thursday,April
2014-04-06 14:27:00,40.6764,-73.9536,B02682,10.896329284089534,272.40823210223834,4.143381569371551,Mini,Completed,Card,14,Sunday,April
2014-04-25 16:27:00,40.7493,-73.9754,B02598,2.007641833511265,50.19104583778162,4.179195935835208,SUV,Completed,Card,16,Friday,April
2014-04-14 21:26:00,40.7786,-73.9824,B02617,2.9099071978107824,72.74767994526957,4.187810199289935,Mini,Completed,Cash,21,Monday,April
2014-04-10 15:50:00,40.7312,-73.9887,B02512,6.386625799877215,159.66564499693035,4.245276409536143,SUV,Cancelled,Cash,15,Thursday,April
2014-04-30 20:58:00,40.6699,-73.9591,B02764,15.85120885249241,396.2802213123103,3.825641654553953,Sedan,Completed,UPI,20,Wednesday,April
2014-04-08 16:58:00,40.7244,-74.0017,B02598,19.93741518527039,498.4353796317597,3.6821264921552745,SUV,Completed,Card,16,Tuesday,April
2014-04-25 12:27:00,40.7323,-73.9963,B02512,7.964773685343513,199.11934213358785,3.649667096712687,Sedan,Completed,Card,12,Friday,April
2014-04-10 20:52:00,40.7612,-73.9856,B02598,1.567550520133095,39.188763003327374,3.524759893798553,SUV,Completed,Card,20,Thursday,April
2014-04-06 09:44:00,40.7678,-73.9914,B02682,15.848037848182692,396.2009462045673,4.730867820940223,Sedan,Completed,Card,9,Sunday,April
2014-04-06 16:10:00,40.7659,-73.9719,B02764,18.486145893819653,462.1536473454913,4.23380821250012,Sedan,Cancelled,Card,16,Sunday,April
2014-04-28 20:16:00,40.7185,-74.0059,B02598,3.999148594492492,99.9787148623123,3.9034859224900136,Mini,Completed,UPI,20,Monday,April
2014-04-18 20:29:00,40.6756,-73.9784,B02598,19.006186150372503,475.15465375931257,4.477701399156085,Sedan,Completed,Card,20,Friday,April
2014-04-04 18:39:00,40.689,-73.974,B02617,12.43395997338465,310.8489993346163,4.427482785276276,Sedan,Completed,Cash,18,Friday,April
2014-04-03 18:42:00,40.7233,-74.0049,B02682,5.208725350650766,130.21813376626915,4.86204647022273,Mini,Completed,Card,18,Thursday,April
2014-04-24 14:10:00,40.7635,-73.9816,B02598,2.423620723542137,60.590518088553424,4.00786932749266,SUV,Completed,UPI,14,Thursday,April
2014-04-03 03:45:00,40.7653,-73.9915,B02682,7.908857203558849,197.72143008897123,4.015973850528023,Sedan,Completed,Card,3,Thursday,April
2014-04-16 08:09:00,40.7976,-73.9735,B02598,12.798871215634575,319.9717803908644,3.926524340207322,Mini,Completed,UPI,8,Wednesday,April
2014-04-11 17:56:00,40.7394,-74.0064,B02617,10.197496853313972,254.9374213328493,4.4888943274084365,SUV,Cancelled,UPI,17,Friday,April
2014-04-27 01:30:00,40.7268,-73.9916,B02598,16.162481665969814,404.0620416492454,4.772530507254007,SUV,Completed,Card,1,Sunday,April
2014-04-11 13:24:00,40.7678,-73.9824,B02617,8.480467726812432,212.0116931703108,4.592115920069029,Mini,Completed,UPI,13,Friday,April
2014-04-26 17:44:00,40.74,-73.9799,B02598,1.2910399821281304,32.27599955320326,4.5414181360331645,Sedan,Completed,Card,17,Saturday,April
2014-04-24 20:40:00,40.763,-73.98,B02512,6.795209018481664,169.8802254620416,3.8991630730520543,SUV,Completed,UPI,20,Thursday,April
2014-04-05 07:45:00,40.7501,-73.9839,B02598,17.39954232441399,434.98855811034974,4.168456075646872,Mini,Completed,Card,7,Saturday,April
2014-04-12 17:38:00,40.6748,-74.0162,B02682,19.45360975955024,486.3402439887559,4.570528224727027,SUV,Cancelled,UPI,17,Saturday,April
2014-04-20 18:59:00,40.7506,-73.9946,B02682,9.463317990237536,236.5829497559384,4.0562166661299806,Mini,Completed,UPI,18,Sunday,April
2014-04-26 18:05:00,40.724,-73.9945,B02598,17.4370704161147,435.9267604028675,3.772622316385017,SUV,Completed,Cash,18,Saturday,April
2014-04-02 12:47:00,40.7723,-73.9881,B02682,15.32955370418968,383.238842604742,3.614024008711433,SUV,Completed,Card,12,Wednesday,April
2014-04-10 14:24:00,40.7616,-73.9684,B02682,10.8604311776393,271.5107794409825,3.649396429454514,SUV,Completed,UPI,14,Thursday,April
2014-04-28 18:14:00,40.7218,-73.9582,B02598,18.203390615700247,455.0847653925062,4.938072039866876,Mini,Completed,Cash,18,Monday,April
2014-04-05 01:23:00,40.7355,-74.005,B02682,8.746431529158045,218.6607882289511,4.983136783472556,SUV,Completed,Cash,1,Saturday,April
2014-04-30 15:16:00,40.7558,-73.9859,B02598,15.70969015096352,392.742253774088,4.496291180579088,SUV,Completed,Card,15,Wednesday,April
2014-04-13 08:10:00,40.709,-73.9329,B02598,17.917495074106505,447.9373768526626,4.232064703116197,Sedan,Completed,Cash,8,Sunday,April
2014-04-20 16:18:00,40.7685,-73.8624,B02598,2.302259616242107,57.556490406052674,3.640977898179144,SUV,Completed,UPI,16,Sunday,April
2014-04-26 13:34:00,40.6906,-73.9523,B02617,4.980651195268884,124.51627988172208,3.534730124172081,Mini,Completed,UPI,13,Saturday,April
2014-04-30 21:40:00,40.7352,-74.1642,B02617,1.1974729056195863,29.936822640489662,3.504729885314137,Mini,Completed,Cash,21,Wednesday,April
2014-04-23 20:51:00,40.7442,-74.0053,B02617,8.200483680788036,205.0120920197009,4.096171757150131,Sedan,Completed,Card,20,Wednesday,April
2014-04-17 21:14:00,40.6458,-73.7766,B02764,6.852278347765518,171.30695869413793,3.9272364890907374,SUV,Completed,UPI,21,Thursday,April
2014-04-26 17:53:00,40.7169,-74.0145,B02617,13.43400358008363,335.8500895020907,4.21198940470861,Sedan,Completed,Cash,17,Saturday,April
2014-04-20 23:16:00,40.7757,-73.9466,B02682,6.748814314109152,168.7203578527288,4.100281557386345,Mini,Completed,Cash,23,Sunday,April
2014-04-23 20:19:00,40.715,-74.0023,B02682,13.643228813489142,341.0807203372285,4.869426008136489,Mini,Completed,Card,20,Wednesday,April
2014-04-18 10:17:00,40.7286,-73.9558,B02598,3.0197060045129405,75.49265011282351,4.752111112679667,Sedan,Completed,Cash,10,Friday,April
2014-04-27 16:13:00,40.688,-73.9896,B02682,17.6543219569999,441.3580489249976,3.9519245248639705,Mini,Completed,UPI,16,Sunday,April
2014-04-27 20:05:00,40.7192,-73.9955,B02682,10.961808652821931,274.04521632054826,4.006132058182383,Mini,Completed,Cash,20,Sunday,April
2014-04-14 05:58:00,40.77,-73.959,B02598,1.34907071788665,33.726767947166245,4.2608260649925,SUV,Completed,Card,5,Monday,April
2014-04-11 08:31:00,40.7331,-73.9812,B02598,4.935030744977446,123.37576862443616,4.812203538778376,SUV,Completed,Card,8,Friday,April
2014-04-04 07:52:00,40.7439,-74.0064,B02617,4.366364436527009,109.15911091317524,4.432240875098897,SUV,Completed,UPI,7,Friday,April
2014-04-26 16:37:00,40.7331,-73.9912,B02598,1.51502746182087,37.87568654552175,3.917309730084721,SUV,Completed,Card,16,Saturday,April
2014-04-30 11:34:00,40.7731,-73.8859,B02682,11.830589779558938,295.76474448897346,4.694064583655544,Mini,Completed,Cash,11,Wednesday,April
2014-04-22 12:56:00,40.7655,-73.9701,B02598,11.584228133596357,289.60570333990887,3.588233460975858,Sedan,Cancelled,Card,12,Tuesday,April
2014-04-30 18:10:00,40.7796,-73.9527,B02617,12.432157786366275,310.8039446591569,4.229018570296523,Mini,Completed,Card,18,Wednesday,April
2014-04-30 16:01:00,40.7538,-73.9885,B02598,4.230879957147909,105.77199892869773,4.534615097747258,SUV,Completed,Cash,16,Wednesday,April
2014-04-24 20:09:00,40.7645,-73.9698,B02682,5.984114636880462,149.60286592201157,4.92740500610019,Mini,Completed,Card,20,Thursday,April
2014-04-06 21:29:00,40.6886,-73.9562,B02682,18.011321558901653,450.2830389725413,3.971698286601396,Mini,Completed,UPI,21,Sunday,April
2014-04-30 21:11:00,40.7361,-74.0291,B02598,17.20853094568949,430.21327364223725,3.6578240716307087,SUV,Completed,Cash,21,Wednesday,April
2014-04-02 16:01:00,40.7153,-74.0158,B02682,3.960973125990516,99.02432814976292,4.363905553686475,Mini,Completed,Card,16,Wednesday,April
2014-04-13 01:40:00,40.7284,-73.9997,B02598,13.644967835462962,341.12419588657406,3.9509642837616745,Mini,Completed,Cash,1,Sunday,April
2014-04-05 23:44:00,40.7684,-73.9634,B02682,7.7454495573789615,193.636238934474,4.399050453084053,Sedan,Cancelled,Card,23,Saturday,April
2014-04-03 07:48:00,40.7763,-73.9542,B02682,13.059911150286462,326.49777875716154,3.9741336386959305,Sedan,Completed,UPI,7,Thursday,April
2014-04-25 09:09:00,40.7158,-74.0046,B02682,9.581893086673416,239.5473271668354,3.662889479467208,SUV,Completed,Cash,9,Friday,April
2014-04-01 21:37:00,40.7227,-73.998,B02617,18.75683320566635,468.9208301416588,4.765047256435043,SUV,Completed,Card,21,Tuesday,April
2014-04-10 17:15:00,40.7657,-73.9629,B02617,1.3514263527600558,33.7856588190014,4.309741702153556,SUV,Completed,Card,17,Thursday,April
2014-04-15 07:12:00,40.7552,-73.9696,B02764,12.508977921983169,312.7244480495792,3.866100269936676,Mini,Completed,Card,7,Tuesday,April
2014-04-14 13:24:00,40.7679,-73.8673,B02682,12.589298439655945,314.73246099139857,4.017693210762221,SUV,Completed,Card,13,Monday,April
2014-04-30 18:04:00,40.7751,-73.9609,B02617,2.721648738112905,68.04121845282263,4.574425027848094,Mini,Completed,Cash,18,Wednesday,April
2014-04-04 10:29:00,40.7738,-73.8738,B02598,2.4381700345881097,60.95425086470274,4.992307237045464,Mini,Completed,Card,10,Friday,April
2014-04-11 07:44:00,40.7774,-73.9751,B02598,5.48455170511347,137.11379262783674,4.7799334496309,SUV,Cancelled,Cash,7,Friday,April
2014-04-27 11:52:00,40.7414,-73.9377,B02682,18.003098586848957,450.077464671224,4.771263507334739,SUV,Cancelled,UPI,11,Sunday,April
2014-04-21 12:01:00,40.7747,-73.9637,B02598,9.6205606853146,240.51401713286504,3.52705640578517,SUV,Completed,UPI,12,Monday,April
2014-04-08 16:06:00,40.7639,-73.9663,B02598,6.093070831173405,152.3267707793351,4.297871857175981,SUV,Completed,UPI,16,Tuesday,April
2014-04-20 12:54:00,40.7496,-74.0029,B02512,17.207575943522357,430.1893985880589,3.5097733148889683,Sedan,Completed,Card,12,Sunday,April
2014-04-24 20:08:00,40.7201,-74.0012,B02617,17.805436786799415,445.13591966998536,4.62260946999276,Sedan,Completed,Cash,20,Thursday,April
2014-04-22 21:00:00,40.7843,-73.9775,B02682,13.058711171999152,326.4677792999788,3.6892074953638847,SUV,Completed,UPI,21,Tuesday,April
2014-04-11 16:42:00,40.7575,-73.9739,B02682,12.319513962647228,307.9878490661807,4.735494309436213,Mini,Completed,Cash,16,Friday,April
2014-04-04 20:48:00,40.684,-73.976,B02617,15.273326147190904,381.8331536797726,4.190811069545849,Mini,Completed,Cash,20,Friday,April
2014-04-14 07:53:00,40.7037,-74.009,B02682,14.7392026320455,368.4800658011375,3.6125544660277735,Sedan,Completed,Card,7,Monday,April
2014-04-14 15:09:00,40.7655,-73.9803,B02682,13.242081549036833,331.0520387259208,4.105020902919124,SUV,Completed,Cash,15,Monday,April
2014-04-04 20:16:00,40.7345,-73.9825,B02682,8.667394640869254,216.68486602173132,3.7582491717760544,Mini,Completed,Card,20,Friday,April
2014-04-21 07:11:00,40.7611,-73.9752,B02682,9.50400634059429,237.60015851485724,4.558324413778788,SUV,Completed,Cash,7,Monday,April
2014-04-03 18:46:00,40.7595,-73.9739,B02682,13.2475096049614,331.187740124035,3.89691711479225,Mini,Completed,Card,18,Thursday,April
2014-04-21 19:42:00,40.7611,-73.9734,B02512,8.02150064999234,200.5375162498085,4.372214584800455,SUV,Completed,UPI,19,Monday,April
2014-04-14 12:23:00,40.756,-73.9757,B02598,3.536955256204505,88.42388140511261,4.968043140949021,SUV,Completed,Card,12,Monday,April
2014-04-09 21:45:00,40.7533,-73.9808,B02617,10.380396497242678,259.50991243106694,4.363332495269184,Mini,Completed,Cash,21,Wednesday,April
2014-04-25 14:08:00,40.7499,-74.0052,B02617,3.606203387555967,90.15508468889917,4.62303133170278,SUV,Completed,UPI,14,Friday,April
2014-04-16 20:32:00,40.7127,-73.9569,B02682,19.556384674647365,488.90961686618414,3.787332847860888,Sedan,Completed,Card,20,Wednesday,April
2014-04-15 15:55:00,40.7734,-73.9579,B02682,17.65152716856592,441.288179214148,3.845998980142039,Mini,Completed,UPI,15,Tuesday,April
2014-04-04 19:23:00,40.7299,-73.9974,B02682,2.7054919522162293,67.63729880540573,4.273879718587592,SUV,Completed,Cash,19,Friday,April
